state_fips,county_fips3,name,homeown,share65,frac,medinc,pop
46,091,"Marshall County, South Dakota",0.7379,0.2075,0.2978,63723,4891
46,105,"Perkins County, South Dakota",0.7259,0.2399,0.1096,57981,2897
46,121,"Todd County, South Dakota",0.4370,0.0743,0.2012,24331,10195
46,102,"Oglala Lakota County, South Dakota",0.5020,0.0680,0.1610,31997,14335
46,003,"Aurora County, South Dakota",0.7530,0.1893,0.2144,64083,2763
46,051,"Grant County, South Dakota",0.8117,0.2052,0.1402,58158,7149
46,123,"Tripp County, South Dakota",0.7623,0.2224,0.3128,57720,5458
46,137,"Ziebach County, South Dakota",0.5716,0.0939,0.3741,37400,2791
46,115,"Spink County, South Dakota",0.7420,0.2045,0.1201,54423,6483
46,009,"Bon Homme County, South Dakota",0.7350,0.2054,0.2376,54737,6929
46,011,"Brookings County, South Dakota",0.5915,0.1171,0.1833,58136,34601
46,047,"Fall River County, South Dakota",0.7806,0.2760,0.2723,50588,6747
46,057,"Hamlin County, South Dakota",0.8054,0.1577,0.1235,67105,6025
46,071,"Jackson County, South Dakota",0.5828,0.1429,0.4878,33295,3290
46,033,"Custer County, South Dakota",0.8400,0.2898,0.1883,58522,8719
46,069,"Hyde County, South Dakota",0.7504,0.2616,0.2179,57788,1319
46,049,"Faulk County, South Dakota",0.8034,0.2669,0.0759,55096,2312
46,067,"Hutchinson County, South Dakota",0.7723,0.2311,0.1021,57089,7308
46,129,"Walworth County, South Dakota",0.7387,0.2395,0.3532,55583,5457
46,017,"Buffalo County, South Dakota",0.4628,0.0721,0.3066,34808,2026
46,037,"Day County, South Dakota",0.7529,0.2561,0.2475,46679,5486
46,043,"Douglas County, South Dakota",0.7984,0.2349,0.1070,58684,2929
46,063,"Harding County, South Dakota",0.6711,0.1753,0.1493,59655,1306
46,089,"McPherson County, South Dakota",0.7709,0.2947,0.0961,44574,2297
46,109,"Roberts County, South Dakota",0.6646,0.1940,0.5250,50348,10287
46,119,"Sully County, South Dakota",0.8594,0.2452,0.0772,62153,1305
46,083,"Lincoln County, South Dakota",0.7673,0.1219,0.1341,82473,56826
46,079,"Lake County, South Dakota",0.7455,0.2102,0.1292,61846,12717
46,081,"Lawrence County, South Dakota",0.6469,0.2108,0.1717,52641,25478
46,029,"Codington County, South Dakota",0.6527,0.1694,0.1376,56376,28026
46,019,"Butte County, South Dakota",0.7711,0.1990,0.1650,46508,10225
46,031,"Corson County, South Dakota",0.5381,0.1092,0.4222,35759,4150
46,045,"Edmunds County, South Dakota",0.8199,0.1934,0.0760,71324,3909
46,021,"Campbell County, South Dakota",0.8648,0.2505,0.0371,54449,1485
46,007,"Bennett County, South Dakota",0.6047,0.1162,0.4852,47500,3425
46,055,"Haakon County, South Dakota",0.7713,0.2096,0.1941,42250,2018
46,075,"Jones County, South Dakota",0.7500,0.2308,0.1326,46149,793
46,093,"Meade County, South Dakota",0.7435,0.1510,0.2282,60578,27717
46,125,"Turner County, South Dakota",0.7830,0.2055,0.0916,59242,8300
46,013,"Brown County, South Dakota",0.6400,0.1708,0.2364,58216,38915
46,061,"Hanson County, South Dakota",0.8794,0.1492,0.0094,64696,3399
46,087,"McCook County, South Dakota",0.7594,0.1875,0.1259,61507,5548
46,095,"Mellette County, South Dakota",0.6944,0.1511,0.5260,30650,2052
46,101,"Moody County, South Dakota",0.7144,0.1899,0.3815,61538,6507
46,103,"Pennington County, South Dakota",0.6864,0.1735,0.3430,57039,110685
46,127,"Union County, South Dakota",0.6918,0.1740,0.1498,70378,15368
46,097,"Miner County, South Dakota",0.7669,0.1981,0.0952,52910,2211
47,165,"Sumner County, Tennessee",0.7362,0.1556,0.2839,67204,183437
47,169,"Trousdale County, Tennessee",0.7883,0.1393,0.2794,56321,10231
47,027,"Clay County, Tennessee",0.7832,0.2374,0.1074,32167,7654
47,157,"Shelby County, Tennessee",0.5505,0.1310,0.5815,51657,936374
47,077,"Henderson County, Tennessee",0.7276,0.1794,0.2289,43305,27977
47,089,"Jefferson County, Tennessee",0.7524,0.1963,0.1474,49139,53679
47,153,"Sequatchie County, Tennessee",0.7475,0.1999,0.1233,49370,14816
47,017,"Carroll County, Tennessee",0.7309,0.1992,0.2732,42637,27886
47,037,"Davidson County, Tennessee",0.5434,0.1196,0.5989,60388,687488
47,135,"Perry County, Tennessee",0.8243,0.2050,0.1544,41034,7962
47,121,"Meigs County, Tennessee",0.7872,0.2173,0.1134,49167,12104
47,075,"Haywood County, Tennessee",0.5817,0.1789,0.5465,37905,17623
47,125,"Montgomery County, Tennessee",0.5955,0.0912,0.5485,57541,200180
47,061,"Grundy County, Tennessee",0.7801,0.2053,0.2328,40516,13344
47,029,"Cocke County, Tennessee",0.6708,0.2085,0.1288,36716,35552
47,041,"DeKalb County, Tennessee",0.6835,0.1811,0.2183,45511,19847
47,101,"Lewis County, Tennessee",0.7796,0.2055,0.1280,37277,12027
47,131,"Obion County, Tennessee",0.6491,0.1984,0.3000,39615,30365
47,167,"Tipton County, Tennessee",0.7135,0.1408,0.3920,61291,61447
47,045,"Dyer County, Tennessee",0.6151,0.1719,0.3417,44185,37416
47,065,"Hamilton County, Tennessee",0.6397,0.1722,0.4547,55070,360919
47,139,"Polk County, Tennessee",0.7372,0.2051,0.1002,43306,16814
47,185,"White County, Tennessee",0.8001,0.2005,0.1247,41998,26800
47,163,"Sullivan County, Tennessee",0.7184,0.2149,0.1264,46684,157050
47,107,"McMinn County, Tennessee",0.7346,0.1937,0.2006,43285,53053
47,117,"Marshall County, Tennessee",0.7175,0.1572,0.2710,53197,32965
47,143,"Rhea County, Tennessee",0.7122,0.1798,0.1772,42206,32719
47,151,"Scott County, Tennessee",0.6996,0.1654,0.0561,38864,21969
47,001,"Anderson County, Tennessee",0.6793,0.1970,0.2027,50392,76061
47,049,"Fentress County, Tennessee",0.7513,0.2104,0.0680,36520,18213
47,053,"Gibson County, Tennessee",0.6826,0.1769,0.3815,43171,49228
47,069,"Hardeman County, Tennessee",0.7122,0.1789,0.5309,40304,25443
47,105,"Loudon County, Tennessee",0.7778,0.2583,0.2228,58065,52340
47,149,"Rutherford County, Tennessee",0.6524,0.1020,0.4695,67429,315815
47,159,"Smith County, Tennessee",0.7389,0.1636,0.1409,48068,19740
47,189,"Wilson County, Tennessee",0.7683,0.1542,0.2705,75991,136666
47,171,"Unicoi County, Tennessee",0.7192,0.2318,0.1299,41890,17811
47,177,"Warren County, Tennessee",0.6947,0.1718,0.2637,41125,40702
47,179,"Washington County, Tennessee",0.6439,0.1786,0.2110,48334,127805
47,183,"Weakley County, Tennessee",0.6528,0.1802,0.2388,39937,33510
47,005,"Benton County, Tennessee",0.7711,0.2385,0.1383,37512,16140
47,007,"Bledsoe County, Tennessee",0.7380,0.1790,0.2210,44122,14836
47,013,"Campbell County, Tennessee",0.6810,0.2043,0.0720,39803,39797
47,015,"Cannon County, Tennessee",0.7476,0.1835,0.1130,55330,14178
47,083,"Houston County, Tennessee",0.7648,0.2092,0.1502,42711,8164
47,119,"Maury County, Tennessee",0.6987,0.1553,0.3541,57170,91976
47,031,"Coffee County, Tennessee",0.6813,0.1717,0.2149,50351,55209
47,047,"Fayette County, Tennessee",0.7992,0.2074,0.4619,60711,40164
47,067,"Hancock County, Tennessee",0.7965,0.2053,0.0642,30136,6587
47,073,"Hawkins County, Tennessee",0.7352,0.2055,0.0958,41924,56611
47,091,"Johnson County, Tennessee",0.7560,0.2237,0.1462,36004,17753
47,103,"Lincoln County, Tennessee",0.7507,0.1887,0.2394,49485,33924
47,111,"Macon County, Tennessee",0.7438,0.1565,0.1528,37430,23842
47,127,"Moore County, Tennessee",0.8480,0.2049,0.1411,57708,6378
47,147,"Robertson County, Tennessee",0.7398,0.1450,0.2963,63307,70280
47,051,"Franklin County, Tennessee",0.7448,0.1945,0.2146,51585,41725
47,009,"Blount County, Tennessee",0.7542,0.1999,0.1705,56667,129927
47,021,"Cheatham County, Tennessee",0.7696,0.1460,0.1418,61913,40181
47,019,"Carter County, Tennessee",0.7080,0.2118,0.1007,38092,56433
47,057,"Grainger County, Tennessee",0.7910,0.2015,0.1158,44064,23101
47,055,"Giles County, Tennessee",0.6960,0.1984,0.2811,49614,29285
47,097,"Lauderdale County, Tennessee",0.5610,0.1528,0.5171,39896,25989
47,099,"Lawrence County, Tennessee",0.7534,0.1764,0.1291,43614,43390
47,113,"Madison County, Tennessee",0.6233,0.1639,0.5503,48161,97625
47,115,"Marion County, Tennessee",0.7495,0.1955,0.1566,49432,28538
47,133,"Overton County, Tennessee",0.7975,0.2009,0.0760,37197,22068
47,137,"Pickett County, Tennessee",0.8172,0.2688,0.0118,39554,5079
47,181,"Wayne County, Tennessee",0.7743,0.1869,0.1901,41427,16693
47,187,"Williamson County, Tennessee",0.8055,0.1273,0.2783,112962,225389
47,003,"Bedford County, Tennessee",0.6855,0.1503,0.3878,50415,48292
47,059,"Greene County, Tennessee",0.7399,0.2116,0.1327,42595,68834
47,035,"Cumberland County, Tennessee",0.7756,0.3023,0.1072,45958,59216
47,175,"Van Buren County, Tennessee",0.8146,0.2250,0.0828,42724,5760
47,025,"Claiborne County, Tennessee",0.7086,0.1939,0.0932,36835,31732
47,081,"Hickman County, Tennessee",0.8031,0.1683,0.1793,43596,24813
47,085,"Humphreys County, Tennessee",0.7779,0.1929,0.1434,45667,18435
47,141,"Putnam County, Tennessee",0.6147,0.1657,0.2132,44259,77447
47,155,"Sevier County, Tennessee",0.6938,0.1925,0.1860,49610,97068
47,161,"Stewart County, Tennessee",0.7501,0.1960,0.1552,45809,13427
47,023,"Chester County, Tennessee",0.7710,0.1691,0.2603,51946,17190
47,039,"Decatur County, Tennessee",0.8099,0.2344,0.1614,42031,11686
47,087,"Jackson County, Tennessee",0.7707,0.2196,0.0905,35207,11682
47,109,"McNairy County, Tennessee",0.7270,0.2062,0.1894,39161,25844
47,145,"Roane County, Tennessee",0.7724,0.2222,0.1385,53367,53075
47,011,"Bradley County, Tennessee",0.6554,0.1682,0.2624,51331,105749
47,063,"Hamblen County, Tennessee",0.6685,0.1788,0.3206,43619,64132
47,173,"Union County, Tennessee",0.7541,0.1814,0.0733,44671,19488
47,071,"Hardin County, Tennessee",0.7250,0.2244,0.1551,40682,25715
47,043,"Dickson County, Tennessee",0.7507,0.1552,0.1959,53076,52680
47,129,"Morgan County, Tennessee",0.8161,0.1744,0.1491,41333,21545
47,123,"Monroe County, Tennessee",0.7671,0.2067,0.1682,42429,46064
47,079,"Henry County, Tennessee",0.7624,0.2276,0.2302,40502,32284
47,033,"Crockett County, Tennessee",0.7157,0.1863,0.4249,44717,14399
47,095,"Lake County, Tennessee",0.5470,0.1546,0.4738,35191,7401
47,093,"Knox County, Tennessee",0.6427,0.1544,0.3128,57470,461104
48,407,"San Jacinto County, Texas",0.8063,0.2210,0.4162,41614,28180
48,459,"Upshur County, Texas",0.7879,0.1792,0.3392,52162,41018
48,473,"Waller County, Texas",0.6833,0.1160,0.6643,59642,51832
48,493,"Wilson County, Texas",0.8438,0.1537,0.5168,76692,49173
48,219,"Hockley County, Texas",0.7053,0.1426,0.5500,48248,23064
48,329,"Midland County, Texas",0.6692,0.1026,0.5892,79421,168167
48,299,"Llano County, Texas",0.7807,0.3638,0.2416,53411,21047
48,147,"Fannin County, Texas",0.7321,0.1853,0.3620,54648,34537
48,041,"Brazos County, Texas",0.4713,0.0887,0.6086,49181,222981
48,165,"Gaines County, Texas",0.7731,0.0879,0.5193,63054,20706
48,179,"Gray County, Texas",0.7354,0.1582,0.5124,47952,22410
48,237,"Jack County, Texas",0.8128,0.1706,0.3738,52045,8852
48,035,"Bosque County, Texas",0.7737,0.2462,0.3601,52148,18296
48,029,"Bexar County, Texas",0.5853,0.1185,0.5545,57157,1952843
48,023,"Baylor County, Texas",0.7235,0.2424,0.2414,40739,3577
48,121,"Denton County, Texas",0.6507,0.0985,0.5940,86913,833822
48,167,"Galveston County, Texas",0.6752,0.1395,0.5934,73330,332885
48,393,"Roberts County, Texas",0.7973,0.2559,0.2784,68750,805
48,463,"Uvalde County, Texas",0.7332,0.1669,0.4171,41679,26920
48,037,"Bowie County, Texas",0.6346,0.1635,0.5267,50164,93373
48,263,"Kent County, Texas",0.6960,0.2813,0.2782,44688,647
48,425,"Somervell County, Texas",0.8031,0.1833,0.3393,60632,8860
48,199,"Hardin County, Texas",0.8122,0.1647,0.2453,60339,56765
48,289,"Leon County, Texas",0.7737,0.2424,0.3944,43045,17225
48,351,"Newton County, Texas",0.8461,0.2012,0.4172,40101,13914
48,389,"Reeves County, Texas",0.7246,0.1266,0.3921,53311,15492
48,453,"Travis County, Texas",0.5236,0.0949,0.6346,75887,1226805
48,087,"Collingsworth County, Texas",0.7527,0.1698,0.5485,39120,2969
48,143,"Erath County, Texas",0.6343,0.1404,0.3989,52742,41841
48,345,"Motley County, Texas",0.6830,0.3139,0.4051,43859,1252
48,083,"Coleman County, Texas",0.7458,0.2471,0.3775,46743,8334
48,325,"Medina County, Texas",0.8040,0.1652,0.5393,62599,50057
48,213,"Henderson County, Texas",0.7521,0.2198,0.3680,47355,81070
48,277,"Lamar County, Texas",0.6447,0.1891,0.4219,45117,49611
48,267,"Kimble County, Texas",0.7622,0.2897,0.3796,43328,4373
48,477,"Washington County, Texas",0.7412,0.2098,0.5370,54971,35163
48,429,"Stephens County, Texas",0.8208,0.1949,0.4370,46232,9364
48,003,"Andrews County, Texas",0.7411,0.1004,0.5211,76158,18036
48,177,"Gonzales County, Texas",0.6730,0.1637,0.5648,53577,20731
48,305,"Lynn County, Texas",0.6829,0.1693,0.5335,43382,5830
48,505,"Zapata County, Texas",0.7475,0.1381,0.1069,33952,14304
48,221,"Hood County, Texas",0.7735,0.2469,0.2748,64041,58318
48,269,"King County, Texas",0.3377,0.1055,0.4416,52083,237
48,073,"Cherokee County, Texas",0.7186,0.1705,0.5595,48186,52118
48,119,"Delta County, Texas",0.7819,0.2012,0.3336,51038,5249
48,253,"Jones County, Texas",0.7460,0.1522,0.6098,50344,19943
48,249,"Jim Wells County, Texas",0.7061,0.1492,0.3231,41505,40972
48,111,"Dallam County, Texas",0.6442,0.1073,0.5428,58811,7304
48,157,"Fort Bend County, Texas",0.7717,0.1063,0.7494,97743,765394
48,235,"Irion County, Texas",0.7757,0.1685,0.4447,47500,1620
48,489,"Willacy County, Texas",0.7053,0.1368,0.2095,35521,21588
48,115,"Dawson County, Texas",0.6930,0.1466,0.5529,43239,12813
48,051,"Burleson County, Texas",0.7816,0.2043,0.5208,57731,18058
48,355,"Nueces County, Texas",0.5795,0.1407,0.5050,55919,361540
48,379,"Rains County, Texas",0.7774,0.2459,0.2620,51579,11766
48,385,"Real County, Texas",0.7647,0.2861,0.3967,35862,3408
48,431,"Sterling County, Texas",0.8559,0.1267,0.5083,59868,1231
48,065,"Carson County, Texas",0.8103,0.1827,0.2542,74872,6009
48,161,"Freestone County, Texas",0.7745,0.1961,0.5091,49471,19714
48,197,"Hardeman County, Texas",0.6792,0.2142,0.4454,41859,3945
48,045,"Briscoe County, Texas",0.6927,0.2553,0.5336,40227,1457
48,291,"Liberty County, Texas",0.7555,0.1299,0.5277,51494,83702
48,301,"Loving County, Texas",0.6333,0.2551,0.2668,83750,98
48,395,"Robertson County, Texas",0.7607,0.1901,0.5877,52928,16990
48,401,"Rusk County, Texas",0.7785,0.1643,0.5367,55234,53755
48,455,"Trinity County, Texas",0.7738,0.2622,0.3657,41357,14620
48,019,"Bandera County, Texas",0.8502,0.2644,0.3584,58661,22215
48,075,"Childress County, Texas",0.5987,0.1384,0.5552,43181,7253
48,091,"Comal County, Texas",0.7488,0.1793,0.4684,79936,141642
48,225,"Houston County, Texas",0.6997,0.2132,0.5431,37904,22954
48,349,"Navarro County, Texas",0.6891,0.1680,0.5952,48529,48995
48,415,"Scurry County, Texas",0.7519,0.1508,0.5560,54326,17096
48,433,"Stonewall County, Texas",0.7552,0.2033,0.3785,51250,1476
48,021,"Bastrop County, Texas",0.7767,0.1456,0.5787,64597,84522
48,025,"Bee County, Texas",0.6270,0.1197,0.5498,44578,32611
48,103,"Crane County, Texas",0.8564,0.1362,0.4878,65969,4802
48,373,"Polk County, Texas",0.7603,0.1848,0.4636,49279,48913
48,391,"Refugio County, Texas",0.7275,0.2164,0.5679,50076,7145
48,467,"Van Zandt County, Texas",0.7800,0.2005,0.2861,54654,55103
48,055,"Caldwell County, Texas",0.6739,0.1369,0.5668,54152,42144
48,487,"Wilbarger County, Texas",0.6073,0.1845,0.5675,45302,12833
48,317,"Martin County, Texas",0.7385,0.1209,0.5068,66610,5649
48,501,"Yoakum County, Texas",0.7803,0.1148,0.4573,70005,8631
48,189,"Hale County, Texas",0.6229,0.1325,0.5297,48384,33826
48,419,"Shelby County, Texas",0.7365,0.1738,0.5512,42522,25349
48,387,"Red River County, Texas",0.7657,0.2444,0.4274,39142,12171
48,399,"Runnels County, Texas",0.7115,0.2064,0.5044,44940,10277
48,435,"Sutton County, Texas",0.6919,0.1807,0.4529,54306,3824
48,451,"Tom Green County, Texas",0.6349,0.1512,0.5551,53903,117986
48,469,"Victoria County, Texas",0.6618,0.1581,0.5772,56834,92109
48,481,"Wharton County, Texas",0.6696,0.1664,0.6127,48310,41577
48,485,"Wichita County, Texas",0.6031,0.1447,0.5255,48650,131596
48,033,"Borden County, Texas",0.7577,0.2724,0.2775,72188,613
48,315,"Marion County, Texas",0.7731,0.2588,0.4435,37662,10017
48,323,"Maverick County, Texas",0.6571,0.1152,0.0933,39625,58174
48,181,"Grayson County, Texas",0.6760,0.1751,0.4084,54815,131014
48,297,"Live Oak County, Texas",0.8196,0.2028,0.5252,53848,12139
48,363,"Palo Pinto County, Texas",0.7271,0.1944,0.3962,50154,28540
48,255,"Karnes County, Texas",0.7450,0.1402,0.5675,56127,15545
48,123,"DeWitt County, Texas",0.7277,0.1939,0.5662,55357,20340
48,059,"Callahan County, Texas",0.8209,0.2055,0.2502,48651,13856
48,067,"Cass County, Texas",0.7934,0.2191,0.3862,44848,30059
48,183,"Gregg County, Texas",0.5914,0.1508,0.5942,50180,123443
48,313,"Madison County, Texas",0.7416,0.1518,0.6157,52664,14197
48,303,"Lubbock County, Texas",0.5522,0.1218,0.5832,52429,304808
48,257,"Kaufman County, Texas",0.7661,0.1178,0.5343,70107,123804
48,259,"Kendall County, Texas",0.7411,0.1889,0.4190,84747,43769
48,153,"Floyd County, Texas",0.7486,0.1863,0.5192,50580,5803
48,017,"Bailey County, Texas",0.7459,0.1387,0.4879,52273,7100
48,071,"Chambers County, Texas",0.8294,0.1088,0.4953,91141,41305
48,027,"Bell County, Texas",0.5431,0.1056,0.6792,54884,348574
48,061,"Cameron County, Texas",0.6589,0.1315,0.1880,38758,421666
48,117,"Deaf Smith County, Texas",0.6404,0.1247,0.4083,49701,18736
48,141,"El Paso County, Texas",0.6113,0.1191,0.3028,46871,836062
48,283,"La Salle County, Texas",0.6871,0.1703,0.2751,50151,7416
48,443,"Terrell County, Texas",0.9306,0.3270,0.5224,43208,896
48,457,"Tyler County, Texas",0.8396,0.2158,0.3578,44497,21518
48,483,"Wheeler County, Texas",0.6661,0.1918,0.4620,49315,5338
48,009,"Archer County, Texas",0.8366,0.1953,0.2121,63835,8716
48,043,"Brewster County, Texas",0.5780,0.2245,0.5454,47080,9231
48,215,"Hidalgo County, Texas",0.6804,0.1084,0.1464,40014,855176
48,423,"Smith County, Texas",0.6641,0.1620,0.5749,56810,227449
48,105,"Crockett County, Texas",0.7393,0.1495,0.4769,47386,3484
48,207,"Haskell County, Texas",0.7558,0.2204,0.4982,40313,5726
48,227,"Howard County, Texas",0.6539,0.1288,0.5790,54208,36349
48,333,"Mills County, Texas",0.8508,0.3076,0.3442,49306,4889
48,337,"Montague County, Texas",0.7240,0.2237,0.2512,51765,19489
48,365,"Panola County, Texas",0.7672,0.1867,0.4269,52982,23327
48,403,"Sabine County, Texas",0.8824,0.3048,0.2614,34992,10471
48,421,"Sherman County, Texas",0.7262,0.1334,0.5153,51926,3059
48,437,"Swisher County, Texas",0.7098,0.1837,0.5881,39771,7432
48,231,"Hunt County, Texas",0.6888,0.1581,0.4531,54959,94162
48,063,"Camp County, Texas",0.7242,0.1847,0.6006,48207,12878
48,195,"Hansford County, Texas",0.7046,0.1542,0.5031,38000,5520
48,187,"Guadalupe County, Texas",0.7669,0.1363,0.5960,74496,158966
48,077,"Clay County, Texas",0.8436,0.2281,0.1894,55989,10403
48,205,"Hartley County, Texas",0.6269,0.1503,0.5612,58298,5669
48,383,"Reagan County, Texas",0.6744,0.0818,0.4376,74868,3766
48,217,"Hill County, Texas",0.7258,0.2054,0.4547,53307,35689
48,293,"Limestone County, Texas",0.7406,0.1874,0.5792,44418,23417
48,347,"Nacogdoches County, Texas",0.5657,0.1421,0.5775,44847,65339
48,369,"Parmer County, Texas",0.6694,0.1350,0.4828,55359,9718
48,367,"Parker County, Texas",0.7884,0.1533,0.2874,77503,133811
48,377,"Presidio County, Texas",0.5785,0.2413,0.2814,25098,6975
48,465,"Val Verde County, Texas",0.6351,0.1415,0.3048,46147,48969
48,109,"Culberson County, Texas",0.6672,0.1477,0.4299,37900,2214
48,135,"Ector County, Texas",0.6489,0.0949,0.5252,62973,160579
48,169,"Garza County, Texas",0.7051,0.1374,0.5664,49627,6070
48,173,"Glasscock County, Texas",0.6576,0.0987,0.4922,78456,1510
48,185,"Grimes County, Texas",0.7648,0.1694,0.5767,52913,27984
48,085,"Collin County, Texas",0.6502,0.1068,0.6193,96913,973977
48,005,"Angelina County, Texas",0.6615,0.1586,0.5633,50453,87322
48,101,"Cottle County, Texas",0.5615,0.2077,0.6462,32305,1642
48,209,"Hays County, Texas",0.6228,0.1069,0.5572,68717,213366
48,039,"Brazoria County, Texas",0.7212,0.1157,0.6600,81447,360677
48,129,"Donley County, Texas",0.7026,0.2322,0.3306,42961,3342
48,013,"Atascosa County, Texas",0.7533,0.1433,0.4752,55366,49528
48,353,"Nolan County, Texas",0.6723,0.1765,0.5465,45537,14904
48,229,"Hudspeth County, Texas",0.7188,0.1529,0.3636,31677,4415
48,475,"Ward County, Texas",0.7154,0.1378,0.5501,62986,11658
48,203,"Harrison County, Texas",0.7230,0.1647,0.5354,52220,66580
48,327,"Menard County, Texas",0.6913,0.3143,0.5244,36395,2119
48,149,"Fayette County, Texas",0.8166,0.2461,0.4443,60189,25141
48,491,"Williamson County, Texas",0.6839,0.1182,0.5782,87337,547604
48,233,"Hutchinson County, Texas",0.8033,0.1626,0.4485,52524,21344
48,343,"Morris County, Texas",0.7297,0.2147,0.5216,41359,12373
48,361,"Orange County, Texas",0.7530,0.1559,0.3355,59399,84069
48,495,"Winkler County, Texas",0.7961,0.1152,0.5042,60366,7867
48,201,"Harris County, Texas",0.5460,0.1016,0.6884,61705,4646630
48,053,"Burnet County, Texas",0.7719,0.2193,0.4083,59492,46530
48,171,"Gillespie County, Texas",0.7244,0.2932,0.3879,59155,26459
48,113,"Dallas County, Texas",0.5001,0.1046,0.6998,59607,2606868
48,311,"McMullen County, Texas",0.7593,0.1835,0.5114,62000,774
48,503,"Young County, Texas",0.7556,0.2041,0.3576,50635,18036
48,251,"Johnson County, Texas",0.7334,0.1384,0.4343,64359,167212
48,223,"Hopkins County, Texas",0.6960,0.1827,0.4291,52078,36486
48,357,"Ochiltree County, Texas",0.7339,0.1050,0.5201,50464,10131
48,275,"Knox County, Texas",0.8291,0.1833,0.5406,48798,3705
48,309,"McLennan County, Texas",0.5923,0.1414,0.5969,49778,251089
48,095,"Concho County, Texas",0.7522,0.1996,0.5169,47500,3266
48,137,"Edwards County, Texas",0.8555,0.3055,0.4921,40766,1918
48,133,"Eastland County, Texas",0.7660,0.2239,0.3432,37276,18273
48,243,"Jeff Davis County, Texas",0.8159,0.3405,0.5004,53088,2241
48,247,"Jim Hogg County, Texas",0.7165,0.1422,0.1591,33382,5231
48,339,"Montgomery County, Texas",0.7105,0.1282,0.5022,80902,571949
48,127,"Dimmit County, Texas",0.6623,0.1689,0.2324,27161,10438
48,479,"Webb County, Texas",0.6219,0.0919,0.0873,46475,273526
48,011,"Armstrong County, Texas",0.8804,0.2154,0.1950,72500,1973
48,069,"Castro County, Texas",0.6445,0.1517,0.4800,50142,7673
48,273,"Kleberg County, Texas",0.5277,0.1301,0.4264,43730,30974
48,097,"Cooke County, Texas",0.6932,0.1815,0.3978,60202,40041
48,107,"Crosby County, Texas",0.7530,0.1816,0.5300,40759,5836
48,151,"Fisher County, Texas",0.7364,0.2282,0.5101,46146,3856
48,131,"Duval County, Texas",0.6545,0.1755,0.1931,41186,11268
48,031,"Blanco County, Texas",0.7859,0.2504,0.3690,66390,11478
48,241,"Jasper County, Texas",0.7757,0.1936,0.4125,44370,35506
48,245,"Jefferson County, Texas",0.6107,0.1421,0.6788,51248,254340
48,271,"Kinney County, Texas",0.7659,0.2471,0.4839,26738,3659
48,359,"Oldham County, Texas",0.7845,0.1476,0.3799,64545,2094
48,279,"Lamb County, Texas",0.7149,0.1653,0.5356,45111,13123
48,295,"Lipscomb County, Texas",0.7383,0.1710,0.5052,59091,3398
48,307,"McCulloch County, Texas",0.7222,0.2183,0.5265,47707,8057
48,319,"Mason County, Texas",0.7064,0.2439,0.3998,42276,4186
48,125,"Dickens County, Texas",0.7669,0.2379,0.4614,42540,2203
48,287,"Lee County, Texas",0.8055,0.1884,0.5302,54744,17058
48,439,"Tarrant County, Texas",0.6052,0.1101,0.6689,67700,2049770
48,001,"Anderson County, Texas",0.6959,0.1432,0.5768,43455,57810
48,139,"Ellis County, Texas",0.7437,0.1262,0.5509,76871,173772
48,239,"Jackson County, Texas",0.6960,0.1739,0.5440,62806,14816
48,265,"Kerr County, Texas",0.7072,0.2705,0.4545,55990,51843
48,331,"Milam County, Texas",0.7142,0.2034,0.5325,47902,24770
48,093,"Comanche County, Texas",0.7999,0.2400,0.4393,53516,13529
48,145,"Falls County, Texas",0.7240,0.1792,0.6255,39497,17272
48,047,"Brooks County, Texas",0.6132,0.1458,0.1293,28333,7141
48,015,"Austin County, Texas",0.7621,0.1874,0.5330,66206,29764
48,261,"Kenedy County, Texas",0.2335,0.2535,0.1001,38021,568
48,089,"Colorado County, Texas",0.8244,0.2165,0.5825,52559,21224
48,409,"San Patricio County, Texas",0.6832,0.1461,0.5181,56556,67008
48,381,"Randall County, Texas",0.7082,0.1467,0.4383,68261,134026
48,411,"San Saba County, Texas",0.6844,0.2307,0.4954,45083,5991
48,413,"Schleicher County, Texas",0.7888,0.1877,0.5066,53229,2983
48,507,"Zavala County, Texas",0.7197,0.1383,0.1157,34459,12039
48,057,"Calhoun County, Texas",0.7278,0.1739,0.5789,58776,21668
48,155,"Foard County, Texas",0.8311,0.2706,0.4292,43625,1275
48,175,"Goliad County, Texas",0.8001,0.2200,0.5295,60690,7565
48,193,"Hamilton County, Texas",0.8187,0.2451,0.2767,50825,8332
48,335,"Mitchell County, Texas",0.7897,0.1544,0.6026,51492,8523
48,449,"Titus County, Texas",0.6698,0.1397,0.6023,50196,32640
48,285,"Lavaca County, Texas",0.7425,0.2329,0.4200,54403,20021
48,445,"Terry County, Texas",0.6964,0.1508,0.5393,44627,12528
48,497,"Wise County, Texas",0.7794,0.1486,0.3729,64536,66290
48,321,"Matagorda County, Texas",0.7067,0.1634,0.6181,48913,36774
48,371,"Pecos County, Texas",0.7223,0.1272,0.4619,52397,15815
48,397,"Rockwall County, Texas",0.8179,0.1210,0.4620,100920,97175
48,441,"Taylor County, Texas",0.5836,0.1423,0.5309,53143,136870
48,447,"Throckmorton County, Texas",0.7290,0.2799,0.2629,40000,1436
48,471,"Walker County, Texas",0.5140,0.1270,0.5963,43742,72321
48,499,"Wood County, Texas",0.8021,0.2673,0.3072,53394,44366
